,taxon_name_w_authors,accepted_name_w_author,v13_taxon_name_w_authors,v13_chained_accepted_name_w_author,v13_direct_accepted_name_w_author
21695,Croton lamarckianus Moldenke,Croton flavens L.,Croton flavens L.,Croton flavens L.,Croton eluteria (L.) W.Wright
22135,Galium luteocruciatum St.-Lag.,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22204,Croton pycnocephalus var. chamaepitys (Baill.) Müll.Arg.,Croton pycnocephalus Baill.,Croton pycnocephalus Baill.,Croton pycnocephalus Baill.,Croton chamaepitys Baill.
22216,Croton chamaepitys Baill.,Croton pycnocephalus Baill.,Croton pycnocephalus Baill.,Croton pycnocephalus Baill.,Croton chamaepitys Baill.
22515,Valantia hirsuta Gilib.,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22517,Galium chersonense var. hispanicum Debeaux,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22518,Galium glabrifolium Rochel,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22519,Cruciata hirsuta Fourr.,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22520,Galium cruciata var. hirsutissimum F.Gérard ex Rouy,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22521,Galium cruciata var. varians Merino,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22523,Galium cruciata var. laxa Velen.,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22524,Valantia crucialis Bubani,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22525,Galium cruciata var. mucronata Peterm.,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22526,Cruciata ciliata f. glabrifolia (Rochel) Soó,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22528,Galium ciliatum f. laevicaulis Rohlena,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22529,Galium ciliatum var. nana Dalla Torre & Sarnth.,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22530,Cruciata ciliata f. laevicaulis (Rohlena) Soó,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22531,"Galium valantia G.Gaertn., B.Mey. & Scherb.",Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22532,Valantia ciliata Opiz ex J.Presl & C.Presl,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22533,Cruciata ciliata var. nana (Dalla Torre & Sarnth.) Soó,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
22534,Galium cruciata var. brutium N.Terracc.,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes Opiz,Cruciata laevipes subsp. laevipes
23162,Hemiperis micrantha Frapp. ex Cordem.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis falcata (Frapp. ex Cordem.) Schltr.,Cynorkis micrantha (Frapp. ex Cordem.) Schltr.
23258,Cyperorchis × fowlerae Schltr.,Cyperorchis × fowlerae Schltr.,Cyperorchis × fowlerae Schltr.,,
23672,× Orchigymnadenia fuchsii G.Keller & Soó,× Dactylodenia fuchsii (G.Keller & Soó) Peitz,× Dactylodenia fuchsii (G.Keller & Soó) Peitz,,
23673,× Dactylodenia fuchsii (G.Keller & Soó) Peitz,× Dactylodenia fuchsii (G.Keller & Soó) Peitz,× Dactylodenia fuchsii (G.Keller & Soó) Peitz,,
23674,× Dactylogymnadenia fuchsii (G.Keller & Soó) Soó,× Dactylodenia fuchsii (G.Keller & Soó) Peitz,× Dactylodenia fuchsii (G.Keller & Soó) Peitz,,
23688,× Dactylodenia lawalreei P.Delforge & D.Tyteca,× Dactylodenia lawalreei P.Delforge & D.Tyteca,× Dactylodenia lawalreei P.Delforge & D.Tyteca,,
23692,× Dactylodenia vollmannii (M.Schulze) Peitz,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia vollmannii (M.Schulze) Peitz
23693,× Orchigymnadenia vollmannii M.Schulze,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia vollmannii (M.Schulze) Peitz
23695,× Dactylogymnadenia vollmannii (M.Schulze) Soó,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia lebrunii (E.G.Camus) Peitz,× Dactylodenia vollmannii (M.Schulze) Peitz
23696,Gymnadenia × legrandiana E.G.Camus,× Dactylodenia legrandiana (E.G.Camus) Peitz,× Dactylodenia legrandiana (E.G.Camus) Peitz,,
23724,Orchis × dinglensis Wilmott,Dactylorhiza × dinglensis (Wilmott) Soó,Dactylorhiza × dinglensis (Wilmott) Soó,,
24144,Orchis francis-drucei Wilmott,Dactylorhiza majalis subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza majalis subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza francis-drucei subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza francis-drucei (Wilmott) Aver.
24145,Dactylorhiza majalis var. ebudensis Wief. ex R.M.Bateman & Denholm,Dactylorhiza majalis subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza majalis subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza francis-drucei subsp. traunsteinerioides (Pugsley) R.M.Bateman & Denholm,Dactylorhiza francis-drucei var. ebudensis (Wief. ex R.M.Bateman & Denholm) R.M.Bateman & Denholm
24786,Callista dicupha (F.Muell.) Kuntze,Dendrobium affine (Decne.) Steud.,Dendrobium affine (Decne.) Steud.,Dendrobium affine (Decne.) Steud.,Dendrobium dicuphum F.Muell.
24791,Dendrobium dicuphum var. grandiflorum Rupp & T.E.Hunt,Dendrobium affine (Decne.) Steud.,Dendrobium affine (Decne.) Steud.,Dendrobium affine (Decne.) Steud.,Dendrobium dicuphum F.Muell.
24792,Vappodes dicupha (F.Muell.) M.A.Clem. & D.L.Jones,Dendrobium affine (Decne.) Steud.,Dendrobium affine (Decne.) Steud.,Dendrobium affine (Decne.) Steud.,Dendrobium dicuphum F.Muell.
24796,Dendrobium dicuphum F.Muell.,Dendrobium affine (Decne.) Steud.,Dendrobium affine (Decne.) Steud.,Dendrobium affine (Decne.) Steud.,Dendrobium dicuphum F.Muell.
25004,Dendrobium lubbersianum Rchb.f.,Dendrobium cariniferum Rchb.f.,Dendrobium cariniferum Rchb.f.,Dendrobium cariniferum Rchb.f.,Dendrobium williamsonii Day & Rchb.f.
25091,Dendrobium theionochilum Schltr.,Dendrobium comatum (Blume) Lindl.,Dendrobium comatum (Blume) Lindl.,Dendrobium comatum (Blume) Lindl.,Dendrobium primulinum Lindl.
25139,Dendrobium lawianum Lindl.,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium lawianum Lindl.
25143,Dendrochilum roseum Dalzell,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium crepidatum Lindl. & Paxton,Dendrobium lawianum Lindl.
25537,Dendrobium ramosissimum Wight,Dendrobium herbaceum Lindl.,Dendrobium herbaceum Lindl.,Dendrobium herbaceum Lindl.,Dendrobium herbaceum subsp. herbaceum
27741,Dolicholobium aneityense Guillaumin,Dolicholobium oblongifolium A.Gray,Dolicholobium oblongifolium A.Gray,Dolicholobium oblongifolium A.Gray,Dolicholobium aneityense Guillaumin
28543,Chrysalidocarpus H.Wendl.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Chrysalidocarpus H.Wendl.
28544,Phlogella Baill.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Chrysalidocarpus H.Wendl.
28547,Antongilia Jum.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Vonitra Becc.
28551,Neodypsis Baill.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Chrysalidocarpus H.Wendl.
28554,Vonitra Becc.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Vonitra Becc.
28555,Macrophloga Becc.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Dypsis Noronha ex Mart.,Chrysalidocarpus H.Wendl.
28669,Vonitra thouarsiana (Baill.) Becc.,Dypsis thouarsiana Baill.,Dypsis thouarsiana Baill.,,
28670,Dypsis thouarsiana Baill.,Dypsis thouarsiana Baill.,Dypsis thouarsiana Baill.,,
30323,Epipactis leptochila subsp. sancta (P.Delforge) Kreutz,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. sancta (P.Delforge) Kreutz
30324,Epipactis sancta (P.Delforge) P.Delforge,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. sancta (P.Delforge) Kreutz
30325,Epipactis dunensis var. tynensis (Kreutz) P.Delforge,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. dunensis
30327,Epipactis peitzii var. sancta P.Delforge,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. sancta (P.Delforge) Kreutz
30331,Epipactis dunensis subsp. sancta (P.Delforge) Kreutz,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. sancta (P.Delforge) Kreutz
30332,Epipactis dunensis subsp. tynensis Kreutz,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis (T.Stephenson & T.A.Stephenson) Godfery,Epipactis dunensis subsp. dunensis
30444,"Epipactis neglecta var. collina Kreutz, L.Lewis & G.Giles",Epipactis × stephensonii Godfery,Epipactis × stephensonii Godfery,Epipactis × stephensonii Godfery,Epipactis leptochila subsp. leptochila
30753,Eucalyptus subcaerulea K.D.Hill,Eucalyptus agglomerata Maiden,Eucalyptus agglomerata Maiden,Eucalyptus agglomerata Maiden,Eucalyptus subcaerulea K.D.Hill
30754,Eucalyptus alba var. australasica Blakely & Jacobs,Eucalyptus alba Reinw. ex Blume,Eucalyptus alba Reinw. ex Blume,Eucalyptus alba Reinw. ex Blume,Eucalyptus alba var. australasica Blakely & Jacobs
30755,Eucalyptus leucadendron Reinw. ex de Vriese,Eucalyptus alba Reinw. ex Blume,Eucalyptus alba Reinw. ex Blume,Eucalyptus alba Reinw. ex Blume,Eucalyptus alba var. alba
30790,Eucalyptus caesia subsp. magna Brooker & Hopper,Eucalyptus caesia Benth.,Eucalyptus caesia Benth.,Eucalyptus caesia Benth.,Eucalyptus caesia subsp. magna Brooker & Hopper
30797,Eucalyptus camaldulensis var. subcinerea Blakely,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. arida Brooker & M.W.McDonald
30798,Eucalyptus acuminata Hook.,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. camaldulensis,Eucalyptus camaldulensis subsp. acuta Brooker & M.W.McDonald
30814,Eucalyptus coolabah var. rhodoclada Blakely,Eucalyptus coolabah Blakely & Jacobs,Eucalyptus coolabah Blakely & Jacobs,Eucalyptus coolabah Blakely & Jacobs,Eucalyptus victrix L.A.S.Johnson & K.D.Hill
30873,Eucalyptus leptophylla var. floribunda Blakely,Eucalyptus leptophylla F.Muell. ex Miq.,Eucalyptus leptophylla F.Muell. ex Miq.,Eucalyptus leptophylla F.Muell. ex Miq.,Eucalyptus efflorescens L.A.S.Johnson & K.D.Hill ex D.Nicolle & M.E.French
30905,Eucalyptus phaeotricha Blakely & McKie,Eucalyptus nigra R.T.Baker,Eucalyptus nigra R.T.Baker,Eucalyptus eugenioides Sieber ex Spreng.,Eucalyptus tindaliae Blakely
30954,Melaleuca gummifera Steud.,Eucalyptus resinifera J.White,Eucalyptus resinifera J.White,Eucalyptus resinifera J.White,Eucalyptus resinifera subsp. resinifera
30955,Eucalyptus resinifera var. grandiflora Benth.,Eucalyptus resinifera J.White,Eucalyptus resinifera J.White,Eucalyptus resinifera J.White,Eucalyptus resinifera subsp. resinifera
30956,Eucalyptus hemilampra F.Muell.,Eucalyptus resinifera J.White,Eucalyptus resinifera J.White,Eucalyptus resinifera J.White,Eucalyptus resinifera subsp. hemilampra (F.Muell.) L.A.S.Johnson & K.D.Hill
30957,Eucalyptus uncinata var. major Benth.,Eucalyptus rigidula Cambage & Blakely,Eucalyptus rigidula Cambage & Blakely,Eucalyptus rigidula Cambage & Blakely,Eucalyptus rigidula subsp. rigidula
30976,Eucalyptus spectatrix L.A.S.Johnson & Blaxell,Eucalyptus stricta Sieber ex Spreng.,Eucalyptus stricta Sieber ex Spreng.,Eucalyptus stricta Sieber ex Spreng.,Eucalyptus spectatrix L.A.S.Johnson & Blaxell
30984,Eucalyptus ralla L.A.S.Johnson & K.D.Hill,Eucalyptus tenella L.A.S.Johnson & K.D.Hill,Eucalyptus tenella L.A.S.Johnson & K.D.Hill,Eucalyptus tenella L.A.S.Johnson & K.D.Hill,Eucalyptus sparsifolia Blakely
30994,Eucalyptus viminalis var. huberiana (Naudin) N.T.Burb.,Eucalyptus viminalis subsp. viminalis,Eucalyptus viminalis subsp. viminalis,Eucalyptus viminalis subsp. viminalis,Eucalyptus viminalis subsp. cygnetensis Boomsma
30995,Eucalyptus huberiana Naudin,Eucalyptus viminalis subsp. viminalis,Eucalyptus viminalis subsp. viminalis,Eucalyptus viminalis subsp. viminalis,Eucalyptus viminalis subsp. cygnetensis Boomsma
30997,Eucalyptus aenea K.D.Hill,Eucalyptus viridis R.T.Baker,Eucalyptus viridis R.T.Baker,Eucalyptus viridis R.T.Baker,Eucalyptus aenea K.D.Hill
31700,Eugenia pisonis O.Berg,Eugenia moschata (Aubl.) Nied. ex T.Durand & B.D.Jacks.,Eugenia moschata (Aubl.) Nied. ex T.Durand & B.D.Jacks.,Eugenia moschata (Aubl.) Nied. ex T.Durand & B.D.Jacks.,Eugenia pisonis O.Berg
32023,Eugenia doniana O.Berg,Eugenia stictopetala DC.,Eugenia stictopetala DC.,Eugenia stictopetala DC.,Myrcia doniana O.Berg
33621,Euphorbia pycnophylla (K.U.Kramer & Westra) C.Brullo & Brullo,Euphorbia exigua subsp. exigua,Euphorbia exigua subsp. exigua,Euphorbia exigua subsp. exigua,Euphorbia sommieriana C.Brullo & Brullo
33627,Euphorbia exigua var. pycnophylla K.U.Kramer & Westra,Euphorbia exigua subsp. exigua,Euphorbia exigua subsp. exigua,Euphorbia exigua subsp. exigua,Euphorbia sommieriana C.Brullo & Brullo
33733,Euphorbia schaeferi Dinter,Euphorbia gariepina subsp. balsamea (Welw. ex Hiern) L.C.Leach,Euphorbia gariepina subsp. balsamea (Welw. ex Hiern) L.C.Leach,Euphorbia gariepina subsp. balsamea (Welw. ex Hiern) L.C.Leach,Euphorbia gariepina subsp. gariepina
33778,Euphorbia bergeriana Dinter,Euphorbia gariepina subsp. balsamea (Welw. ex Hiern) L.C.Leach,Euphorbia gariepina subsp. balsamea (Welw. ex Hiern) L.C.Leach,Euphorbia gariepina subsp. balsamea (Welw. ex Hiern) L.C.Leach,Euphorbia gariepina subsp. gariepina
34367,Euphorbia latimammillaris Croizat,Euphorbia mammillaris L.,Euphorbia mammillaris L.,Euphorbia mammillaris L.,Euphorbia pseudoglobosa subsp. nesemannii (R.A.Dyer) Bruyns
34393,Euphorbia currorii N.E.Br.,Euphorbia matabelensis Pax,Euphorbia matabelensis Pax,Euphorbia matabelensis Pax,Euphorbia currorii N.E.Br.
34446,Galarhoeus subtilis Prokh.,Euphorbia microcarpa (Prokh.) Krylov,Euphorbia microcarpa (Prokh.) Krylov,Euphorbia microcarpa (Prokh.) Krylov,Euphorbia subtilis (Prokh.) Prokh.
34448,Euphorbia subtilis (Prokh.) Prokh.,Euphorbia microcarpa (Prokh.) Krylov,Euphorbia microcarpa (Prokh.) Krylov,Euphorbia microcarpa (Prokh.) Krylov,Euphorbia subtilis (Prokh.) Prokh.
34576,Euphorbia cucumerina Willd.,Euphorbia obesa Hook.f.,Euphorbia obesa Hook.f.,Euphorbia obesa Hook.f.,Euphorbia polygona Haw.
34737,Euphorbia peplus var. amponitana Sennen,Euphorbia peplus L.,Euphorbia peplus L.,Euphorbia peplus L.,Euphorbia peplus var. peplus
34802,Euphorbia imbricata f. parvifolia Willk.,Euphorbia pithyusa L.,Euphorbia pithyusa L.,Euphorbia pithyusa L.,Euphorbia pithyusa subsp. pithyusa
35065,Chamaesyce glaucescens (Willd.) V.S.Raju,Euphorbia rosea Retz.,Euphorbia rosea Retz.,Euphorbia rosea Retz.,Euphorbia glaucescens Willd.
35166,Euphorbia segetalis var. montserratensis Marcet,Euphorbia segetalis L.,Euphorbia segetalis L.,Euphorbia segetalis L.,Euphorbia segetalis var. segetalis
35172,Euphorbia segetalis f. robusta Sennen,Euphorbia segetalis L.,Euphorbia segetalis L.,Euphorbia segetalis L.,Euphorbia segetalis var. segetalis
35173,Euphorbia segetalis var. tetraceras (Lange) Merino,Euphorbia segetalis L.,Euphorbia segetalis L.,Euphorbia segetalis L.,Euphorbia segetalis var. segetalis
35174,Euphorbia segetalis var. truncata Willk.,Euphorbia segetalis L.,Euphorbia segetalis L.,Euphorbia segetalis L.,Euphorbia segetalis var. segetalis
35360,Euphorbia uncinata DC.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata subsp. stellata
35362,Euphorbia scolopendrea Haw.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata subsp. stellata
35363,Euphorbia radiata Thunb.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata subsp. stellata
35364,Euphorbia procumbens Meerb.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata subsp. stellata
35365,Euphorbia gilbertii A.Berger,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata subsp. micracantha (Boiss.) Bruyns
35366,Euphorbia lombardensis Nel,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata subsp. micracantha (Boiss.) Bruyns
35367,Euphorbia mamillosa Lem.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata Willd.,Euphorbia stellata subsp. stellata
36031,Faramea tenuifolia Rusby,Faramea occidentalis (L.) A.Rich.,Faramea occidentalis (L.) A.Rich.,Faramea occidentalis (L.) A.Rich.,Faramea tenuifolia Rusby
36034,Faramea cyanea Müll.Arg.,Faramea occidentalis (L.) A.Rich.,Faramea occidentalis (L.) A.Rich.,Faramea occidentalis (L.) A.Rich.,Faramea hyacinthina Mart.
37494,Galium verum var. vulgare Hartm.,Galium verum L.,Galium verum L.,Galium verum L.,Galium verum subsp. verum
37650,Gastrodia foetida Koidz.,Gastrodia nipponica (Honda) Tuyama,Gastrodia nipponica (Honda) Tuyama,Gastrodia nipponica (Honda) Tuyama,Gastrodia foetida Koidz.
38866,"Calymmanthera aymardii (N.Hallé) M.A.Clem., D.L.Jones & D.P.Banks",Gunnarella aymardii (N.Hallé) Senghas,Gunnarella aymardii (N.Hallé) Senghas,,
38867,Chamaeanthus aymardii N.Hallé,Gunnarella aymardii (N.Hallé) Senghas,Gunnarella aymardii (N.Hallé) Senghas,,
38914,Nigritella minor W.Foelsche & Zernig,Gymnadenia miniata (Crantz) Hayek,Gymnadenia miniata (Crantz) Hayek,Gymnadenia miniata (Crantz) Hayek,"Gymnadenia minor (W.Foelsche & Zernig) W.Foelsche, Zernig & O.Gerbaud"
39876,Habenaria ventricosa Frapp. ex Cordem.,Habenaria ventricosa Frapp. ex Cordem.,Habenaria ventricosa Frapp. ex Cordem.,,
40344,Hemiandra linearis Benth.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra linearis Benth.
40345,Hemiandra longifolia Bartl.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra linearis Benth.
40355,Hemiandra pungens var. grandiflora Benth.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra linearis Benth.
40357,Hemiandra pungens var. linearis (Benth.) Ostenf.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra pungens R.Br.,Hemiandra linearis Benth.
41133,Homalomena tonkinensis Engl.,Homalomena cochinchinensis Engl.,Homalomena cochinchinensis Engl.,Homalomena occulta (Lour.) Schott,Homalomena tonkinensis Engl.
41299,Houstonia longifolia var. compacta Terrell,Houstonia longifolia var. longifolia,Houstonia longifolia var. longifolia,Houstonia longifolia var. longifolia,Houstonia longifolia var. compacta Terrell
41868,Hyssopus ambiguus (Trautv.) Iljin ex Prochorov. & Lebel,Hyssopus ambiguus (Trautv.) Iljin ex Prochorov. & Lebel,Hyssopus ambiguus (Trautv.) Iljin ex Prochorov. & Lebel,,
41869,Hyssopus officinalis var. ambiguus Trautv.,Hyssopus ambiguus (Trautv.) Iljin ex Prochorov. & Lebel,Hyssopus ambiguus (Trautv.) Iljin ex Prochorov. & Lebel,,
41874,Hyssopus officinalis proles aristatus (Godr.) Rouy,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,,
41875,Hyssopus officinalis var. pilifer Pant.,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,,
41876,Hyssopus officinalis var. maroccanus Litard. & Maire,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,,
41877,Hyssopus officinalis var. aristatus (Godr.) Briq.,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,Hyssopus officinalis subsp. aristatus (Godr.) Nyman,,
